id,barcode,toothpasteName,imageUrl,manufacturer,importer,distributor,toothpasteType,ingredients,ageGroup,labelWarnings,containsFluoride,fluorideAmountLabeled,fluorideAmount,benefits,
399,8852294762100,ยาสีฟันมายบาซิน สูตร Breath ,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture399.png,โรงงานเภสัชกรรม เกรทเตอร์ฟาร์ม่า จำกัด,-,-,ยาสีฟัน,"Water, Hydrated Silica, Glycerin, Sorbitol, PEG-400, Mannitol, Sodium Lauryl Sulfate, Sodium Lauroyl Sarcosinate, Flavor, Menthol, Xylitol, Mentha Piperita (Peppermint) Oil, Mentha Viridis (Spearmint) Oil, Sodium Saccharin, Cellulose Gum, Titanium Dioxide (CI77891), Aloe Barbadensis Leaf Juice, Propylene Glycol, Sodium Benzoate, Xanthan Gum, Methylparaben, Cetylpyridinium Chloride, Psidium Guajava (Guava) Leaf Extract, Maltose, Citric Acid, Ammonium Glycyrrhizate, Polysorbate 80, Ethyl Hydroxypyrone, Acid Blue 9 (CI42090)",ไม่ระบุ,-,0,-,-,"ทำให้ฟันขาว, ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
400,8852294771010,ยาสีฟันมายบาซิน สูตร ฟ้าทะลายโจร,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture400.png,บริษัท เกรทเตอร์ โพลี แมนูแฟคเจอริ่ง จำกัด,-,-,ยาสีฟันสมุนไพร,"Water, Hydrated Silica, Sorbitol, Glycerin, Polyethylene Glycol 400, Sodium Lauroyl Sarcosinate, Sodium Lauryl Sulfate, Menthol, Xylitol, Mentha Arvensis Leaf Oil, Peppermint Oil, Spearmint Oil, Aloe Vera Gel, Psidium Guajava Leaf Extract, Flavor, Sodium Saccharin, Cellulose Gum, Titanium Dioxide (CI77891), Sodium Benzoate, Xanthan Gum, Methylparaben, Chlorophyllin-Copper Complex (CI75810), Citric Acid, Anhydrous, Methyl Succinate, Andrographis Paniculata Extract, Cetylpyridinium Chloride, Green Tea Extract, Acid Blue 9 (CI42090)",ไม่ระบุ,-,0,-,-,"ทำให้ฟันขาว, ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
401,8852294785048,ยาสีฟันมายบาซิน สูตร พีระมิด ซี ซอลท์,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture401.png,บริษัท เกรทเตอร์ โพลี แมนูแฟคเจอริ่ง จำกัด,-,-,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Purified Water, Hydrated Silica, Sorbitol, Glycerin, Polyethylene Glycol 400, Mannitol, Propylene Glycol, Sodium Lauryl Sulfate, Sodium Chloride, Sodium Lauroyl Sarcosinate, Menthol, Sodium Carboxymethylcellulose, Titanium Dioxide Micronized, Spearmint Oil, Fragrance (Optamint), Peppermint Oil, Sodium Saccharin, Sodium Fluoride, Xylitol, Sodium Benzoate, Guava Leaf Extract, Methyl Paraben, Citric Acid Anh/fne Granule, Illicium Verum (anise) Fruit/Seed Oil, Cetylpyridinium Chloride CPC, Flavor, Salvia Officinalis (Sage) Oil, Ocimum Basilicum (Basil) Oil, CI42090, Anthemis Nobilis Flower Oil, Abies Sibirica (Pine) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil ",ไม่ระบุ,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณน้อยกว่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์",1,0,-,ดูแลสุขภาพเหงือก,
402,8854706000886,ยาสีฟันเดนเที่ยม,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture402.png,บริษัท รูเบียอุตสาหกรรม จำกัด,-,บริษัท ทีโก เดนทอล แอนด์ เคมีคอล จำกัด,ยาสีฟันผสมฟลูออไรด์,"Water, Glycerin, Calcium CArbonate, Dicalcium Phosphate Dihydrate, Sorbitol, Sodium Lauryl Sulfate, Silica, Cellulose Gum, Flavor, Titanium Dioxide, Sodium Monofluorophosphate, Polysorbate 80, Sodium Silicate, Triclosan, Arnica Montana Flower Extract, Sodium Saccharin, Eugenia Caryophyllus Bud Oil, Methylparaben, Magnesium Sulfate, Sodium Bicarbonate, Potassium Sulfate, Sodium Chloride",ไม่ระบุ,"มีสาร Sodium Monofluorophosphate, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณน้อยกว่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,1000,"ลดการสะสมของแบคทีเรีย, ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
403,8857016790586,ยาสีฟันเดนต้า เดนเต้,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture403.png,บริษัท เอ็ม แอล เอ็ม เฮลท์ แคร์ จำกัด,-,บริษัท มิลลิเมด จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Water, Sorbitol, Sodium Lauryl Sulfate, Clove Oil, CI77220, Magnesium Aluminum Silicate, Glycerin, Hydrated Silica Flavor, Propylene Glycol, Sodium Bicarbonate, Olaflur, Menthol, Sodium Carboxymethyl Cellulose, CI77891, Peppermint Oil, Spearmint Oil, Sodium Benzoate, Guava extract, Moringa Oleifera Leaf Extract, Pomegranate Extract, Streblus Asper Leaf Extract, Sodium Saccharin",ไม่ระบุ,เริ่มใช้ปริมาณเท่าเมล็ดถั่วเหลืองก่อนเพิ่มปริมาณตามต้องการ เด็กใช้ควรอยู่ในความดูแลของผู้ใหญ่,1,0,-,"ป้องกันฟันผุ, ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
404,8859823000146,ยาสีฟันแฮร์วอล รุ่น Whitening Plus,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture404.png,บริษัท โอเรียล พลัส (ประเทศไทย) จำกัด,-,บริษััท แฮวอน จำกัด,ยาสีฟันผสมฟลูออไรด์,"Water, Hydrated Silica, Calcium Carbonate, Sodium Lauryl Sulfate, Sorbitol, L-Menthol, Sodium Chloride, Glycerin, Sodium Laureth Sulfate, Mentha Piperita Oil, Sucralose, Cellulose Gum, Sodium Fluoride, Potassium Sorbate, Sodium Benzoate, Aloe Barbadensis Leaf Juice Powder, CI42090, Chamomilla Recutita Flower Extract, Psidium Guajava Leaf Extract, Borneol, Camphor, Ascorbic Acid, Mentha Spicata Herb Oil, Saccharomyces/Persimmon Fruit Juice Ferment Extract, Camellia Sinensis Leaf Extract, Butylene Glycol, Pentylene Glycol, Citric Acid, Sodium Carbonate, Trehalose, Codium Fragile Extract",ไม่ระบุ,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณน้อยกว่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,1500,"ทำให้ฟันขาว, ",
405,ไม่ระบุ,ยาสีฟันชายนิ่ง,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture405.png,บริษัท สกินเน็กซ์ จำกัด,-,บริษัท ออโรรา เฮลธ์ จำกัด,ยาสีฟันผสมฟลูออไรด์,"Water, Sorbitol, Calcium Carbonate, Hydrated Silica, Sodium Lauryl Sulfate, Menthol, Precipitated Silica, Glycerin, Sodium Laureth Sulfate, CI77891, Sodium Benzoate, Cellulose Gum, Sodium Chloride, Xanthan Gum, Mentha Piperita Leaf Oil, Sodium Saccharin, Ethyl Menthane Carboxamide, Eugenia Caryophyllus (Clove) Bud Oil, Eucalyptus Globulus Leaf Oil, Sodium Fluoride, Camphor, Borneol, Streblus Asper Leaf Powder, O-Cymen-5-Ol, Cetylpyridinium Chloride, PVP, Elettaria Cardamomum (Cardamom) Seed Oil, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice Powder, Polysorbate 20, Caprylic/Capric Triglyceride, Ascorbic Acid, Hydrolyzed Collagen, Silver",ไม่ระบุ,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณน้อยกว่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์",1,0,-,"ทำให้ฟันขาว, ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
406,8859094000920,ยาสีฟันสมุนไพรช่อคูน,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture406.png,บริษัท อัตถ บิวตี้ แคร์ จำกัด,-,บริษัท ช่อคูน เรมีดี้ จำกัด,ยาสีฟันสมุนไพร,"Aqua, Sorbitol, Hydrated Silica, Xanthan Gum, Propanediol, Xylitol, Lauryl Glucoside, Calcium Lactate, Bambusa Arundinacea Stem Extract, Trehalose, Sodium Benzoate, Potassium Sorbate, Glycolipids, Titanium Dioxide, Anthemis Nobilis Flower Extract, Mentha Spicata Herb Extract, Boswellia Carterii Gum Oil, Mentha Spicata Herb Oil, Mentha Piperita Oil, Commiphora Myrrha Resin Extract, Tinospora Crispa Stem Extract, Styrax Tonkinensis Resin Extract, Angelica Dahurica Root Extract, Brassica Rapa Seed Extract, Cassia Fistula Fruit Extract, Citrullus Lanatus Fruit Extract, Azadirachta Indica Leaf Extract, Vitex Trifolia Extract, Saussurea Lappa Root Extract, Terminalia Arjuna Extract, Acacia Concinna Fruit Extract",ไม่ระบุ,เด็กอายุต่ำกว่า 6 ปีใช้แล้วต้องบ้วนน้ำมากๆและไม่ควรกลืนยาสีฟัน,0,-,-,"ลดอาการเสียวฟัน, ไม่มีสาร SLS",
407,8858690035480,ยาสีฟันสปาร์คเคิล รุ่น Whitening Booster Gel\,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture407.png,บริษัท อาร์คแอทริช จำกัด,-,บริษัท คิวรอน จำกัด,ยาสีฟัน,"Aqua, Sorbitol, Hydrated Silica, Sodium Coco-Sulfate, Hydroxyapatite, (Nano), PVP, Phthalimidoperoxycaproic Acid, Flavor, Sodium Carboxymethyl Cellulose, Sodium Benzoate, Sodium Saccharin, Mannitol, Potassium Sorbate, Microcrystalline Cellulose, Sucrose, Zea Mays (Corn) Starch, Hydroxypropyl Methyl Cellulose, CI77007 ",ไม่ระบุ,"ไม่ควรกลืนยาสีฟัน และให้บ้วนยาสีฟันออกหลังจากแปรงฟัน, ห้ามเก็บสินค้าในที่ที่อุณหภูมิสูงเกิน 40 C หรือบริเวณที่แสงแดดส่องถึงโดยตรง",0,-,-,"ทำให้ฟันขาว, ลดอาการเสียวฟัน, ไม่มีสาร SLS",
408,8858649470539,ยาสีฟัน  Profi,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture408.png,บริษัท กรีนสวิลล์ จำกัด,-,บริษัท เอม สตาร์ เน็ทเวิร์ค จำกัด,ยาสีฟัน,"Sorbitol, Aqua, Hydrated Silica, Glycerin, Sodium Lauroyl Sarcosinate, Xylitol, Potassium Nitrate, Cellulose Gum, Sodium Benzoate, Titanium Dioxide, Xanthan Gum, Sodium Methylparaben, Menthol, Flavor, Sodium Saccharin, Mentha Piperita (Peppermint) Oil, Mentha Viridis (Spearmint) Leaf Oil, Eugenia Caryophyllus (Clove) Flower Oil, Sodium Ascorbyl Phosphate, Chamomilla Recutita (Matricaria) Flower Extract, Citrus Tangerina (Tangerine) Peel Oil, Citrus Aurantium Dulcis (Orange) Oil, CI42090",ไม่ระบุ,เด็กอายุต่ำกว่า 7 ปีควรระวังมิให้กลืนหรือกินยาสีฟัน,0,-,-,"ทำให้ฟันขาว, ดูแลสุขภาพเหงือก",
